Descr,Edad mínima,Género,Link,Location,Número de inquilinos,Price,area,estadoconservacion,gastosincluidosenalquiler,gastosincluidosenalquiler ,habitacionamueblada,numbanos,numhabitaciones,superficieutil
Es una habitación individual  disponible a partir del dia 01-10-2019. La duración mínima del contrato es 5 Meses...,18,Chicas,/alquilar/habitacion-camas_centro_urbano-945856909695385_109600/,Camas,1,200,sevilla,0,0.0,,Amueblada,1,3,80
Es una habitación doble exterior disponible a partir del dia 01-01-2020. La duración mínima del contrato es 5 Me...,21,,/alquilar/habitacion-zona_esperanza_de_triana41010-945856909689570_109600/,Zona Esperanza de Triana (Distrito Triana. Sevilla Capital),3,330,sevilla,En buen estado,0.0,,Amueblada,2,4,120
Es una habitación individual exterior disponible a partir del dia 30-09-2019. La duración mínima del contrato es...,25,,/alquilar/habitacion-nuevo_bulevar-945856909677086_109600/,Nuevo Bulevar (Mairena del Aljarafe),4,310,sevilla,En buen estado,0.0,,Amueblada,3,6,360
Es una habitación individual exterior disponible a partir del dia 13-09-2019. El tamaño de la habitación es medi...,18,Chicas,/alquilar/habitacion-osuna_centro_urbano-945856909683697_109600/,Osuna,1,250,sevilla,0,0.0,,Amueblada,1,3,130
Es una habitación individual exterior disponible a partir del dia 03-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-doctor_frediani41009-945856909686318_109600/,Doctor Frediani (Distrito Macarena. Sevilla Capital),1,210,sevilla,0,0.0,,Amueblada,1,3,95
Es una habitación individual exterior disponible a partir del dia 03-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-san_jeronimo_la_bachillera41015-945856909687203_109600/,San Jerónimo-La Bachillera (Distrito Norte. Sevilla Capital),1,270,sevilla,En buen estado,0.0,,Amueblada,1,4,90
Es una habitación individual exterior disponible a partir del dia 13-09-2019. El tamaño de la habitación es medi...,18,Chicas,/alquilar/habitacion-osuna_centro_urbano-945856909683698_109600/,Osuna,1,250,sevilla,0,0.0,,Amueblada,1,3,130
"Es una habitación doble exterior disponible a partir del dia 08-08-2019. El tamaño de la habitación es mediana, ...",18,Chicas,/alquilar/habitacion-umbrete_centro_urbano-945856909679509_109600/,Umbrete,1,400,sevilla,0,0.0,,Amueblada,2,4,250
Es una habitación individual exterior disponible a partir del dia 03-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-san_jeronimo_la_bachillera41015-945856909687202_109600/,San Jerónimo-La Bachillera (Distrito Norte. Sevilla Capital),1,275,sevilla,En buen estado,0.0,,Amueblada,1,4,90
"Vivir en Triana. Piso muy luminoso y espacioso en un barrio popular, bien conectado (paradas de bus y metro, es...",30,,/alquilar/habitacion-barrio_leon_el_tardon_blas_infante41010-945856909701879_109600/,Barrio León-El Tardón-Blas Infante (Distrito Triana. Sevilla Capital),1,325,sevilla,0,0.0,,Amueblada,1,3,98
Es una habitación individual exterior disponible a partir del dia 12-07-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-miraflores_santa_maria_de_ordas41008-945856909671340_109600/,Miraflores-Santa María de Ordás (Distrito Macarena. Sevilla Capital),2,225,sevilla,0,0.0,,Amueblada,1,3,77
Es una habitación individual exterior disponible a partir del dia 31-10-2019. El tamaño de la habitación es gran...,21,,/alquilar/habitacion-alcala_de_guadaira_los_molinos-945856909703141_109600/,Los Molinos (Alcalá de Guadaíra),1,250,sevilla,En buen estado,0.0,,Amueblada,1,2,110
Es una habitación doble exterior disponible a partir del dia 28-10-2019. La duración mínima del contrato es 4 Me...,23,Chicas,/alquilar/habitacion-urbadiez_entrepuentes41020-945856909700397_109600/,Urbadiez-Entrepuentes (Distrito Este-Alcosa-Torreblanca. Sevilla Capital),1,350,sevilla,0,0.0,,Amueblada,2,3,95
"Piso para alquiler de 2 dormitorios con cama de matrimonio y armario empotrado, baño completo, salón-cocina y so...",18,,/alquilar/habitacion-guillena_centro_urbano-945856909677740_109600/,Guillena,,400,sevilla,A estrenar,0.0,,Amueblada,1,1,50
"Es una habitación doble exterior disponible a partir del dia 09-09-2019. El tamaño de la habitación es mediana, ...",18,,/alquilar/habitacion-casco_antiguo_santa_cruz41004-945856909689223_109600/,Santa Cruz (Distrito Casco Antiguo. Sevilla Capital),4,300,sevilla,A estrenar,0.0,,Amueblada,2,5,280
Es una habitación individual exterior disponible a partir del dia 01-09-2019. El tamaño de la habitación es gran...,18,Chicas,/alquilar/habitacion-bollullos_de_la_mitacion_centro_urbano41110-945856909683914_109600/,Bollullos de la Mitación,2,300,sevilla,En buen estado,0.0,,Amueblada,1,3,72
Es una habitación doble exterior disponible a partir del dia 13-09-2019. La duración mínima del contrato es 5 Me...,18,Chicas,/alquilar/habitacion-nervion_barrio41005-945856909689888_109600/,Nervión (Distrito Nervión. Sevilla Capital),1,500,sevilla,A estrenar,0.0,,Amueblada,3,4,350
Es una habitación individual exterior disponible a partir del dia 30-08-2019. La duración mínima del contrato es...,25,,/alquilar/habitacion-nuevo_bulevar-945856909678615_109600/,Nuevo Bulevar (Mairena del Aljarafe),4,490,sevilla,En buen estado,0.0,,Amueblada,4,6,360
Es una habitación individual exterior disponible a partir del dia 30-06-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-nuevo_bulevar-945856909685659_109600/,Nuevo Bulevar (Mairena del Aljarafe),3,310,sevilla,En buen estado,0.0,,Amueblada,4,4,192
Es una habitación individual exterior disponible a partir del dia 29-10-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-avenida_de_las_ciencias_emilio_lemos41020-945856909702389_109600/,Avenida de las Ciencias-Emilio Lemos (Distrito Este-Alcosa-Torreblanca. Sevilla Capital),1,235,sevilla,En buen estado,0.0,,Amueblada,2,2,55
"Es una habitación doble exterior disponible a partir del dia 11-09-2019. El tamaño de la habitación es grande,  ...",18,Chicas,/alquilar/habitacion-alfalfa41004-945856909689866_109600/,Alfalfa (Distrito Casco Antiguo. Sevilla Capital),3,600,sevilla,En buen estado,0.0,,Amueblada,2,3,110
Es una habitación individual exterior disponible a partir del dia 01-04-2018. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-nervion_ciudad_jardin41005-945856909700373_109600/,Ciudad Jardín (Distrito Nervión. Sevilla Capital),1,350,sevilla,En buen estado,0.0,,Amueblada,2,3,90
Es una habitación individual exterior disponible a partir del dia 01-12-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-san_pablo_santa_justa_san_pablo41007-945856909678612_109600/,San Pablo (Distrito San Pablo-Santa Justa. Sevilla Capital),2,350,sevilla,0,0.0,,Amueblada,2,3,60
Es una habitación individual exterior disponible a partir del dia 20-09-2018. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-aljamar-945856909696935_109600/,Aljamar (Tomares),3,270,sevilla,En buen estado,0.0,,Amueblada,2,4,140
Es una habitación individual exterior disponible a partir del dia 11-02-2020. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-nervion_barrio41005-945856909685687_109600/,Nervión (Distrito Nervión. Sevilla Capital),1,355,sevilla,En buen estado,0.0,,Amueblada,4,4,165
Es una habitación individual exterior disponible a partir del dia 01-09-2019. La duración mínima del contrato es...,22,Chicos,/alquilar/habitacion-nervion_ciudad_jardin41005-945856909680427_109600/,Ciudad Jardín (Distrito Nervión. Sevilla Capital),,400,sevilla,0,0.0,,Amueblada,1,3,80
Es una habitación doble exterior disponible a partir del dia 03-03-2017. La duración mínima del contrato es 3 me...,18,,/alquilar/habitacion-pino_montano41015-945856909682221_109600/,Pino Montano (Distrito Norte. Sevilla Capital),3,350,sevilla,En buen estado,0.0,,Amueblada,2,3,80
Es una habitación individual  disponible a partir del dia 01-09-2019. La duración mínima del contrato es Más de ...,18,,/alquilar/habitacion-san_bartolome_juderia41003-945856909679220_109600/,San Bartolomé-Judería (Distrito Casco Antiguo. Sevilla Capital),1,375,sevilla,En buen estado,0.0,,Amueblada,1,1,100
Es una habitación individual exterior disponible a partir del dia 16-10-2019. El tamaño de la habitación es medi...,26,,/alquilar/habitacion-aljamar-945856909699394_109600/,Aljamar (Tomares),2,550,sevilla,En buen estado,0.0,,Amueblada,4,4,250
Es una habitación doble exterior disponible a partir del dia 01-01-2020. La duración mínima del contrato es 3 me...,18,,/alquilar/habitacion-san_jose_san_carlos_fontanal41003-945856909687896_109600/,San José-San Carlos-Fontanal (Distrito San Pablo-Santa Justa. Sevilla Capital),2,350,sevilla,En buen estado,0.0,,Amueblada,1,3,100
Es una habitación doble exterior disponible a partir del dia 16-09-2019. La duración mínima del contrato es Más ...,22,Chicas,/alquilar/habitacion-la_oliva_poligono_sur41013-945856909619138_109600/,La Oliva-Polígono Sur (Distrito Sur. Sevilla Capital),2,360,sevilla,A estrenar,0.0,,Amueblada,1,3,80
"Alquilo habitacion en piso en pleno centro de Sevilla, en la plaza del Salvador. Con 3 habitaciones, 2 baños, to...",,,/alquilar/habitacion-alfalfa41004-945856909654014_109600/,Alfalfa (Distrito Casco Antiguo. Sevilla Capital),2,275,sevilla,A estrenar,0.0,,Amueblada,2,3,80
Es una habitación individual exterior disponible a partir del dia 02-09-2019. El tamaño de la habitación es gran...,20,,/alquilar/habitacion-montequinto_el_colmenar41089-945856909686295_109600/,Montequinto-El Colmenar (Dos Hermanas),1,270,sevilla,En buen estado,0.0,,Amueblada,2,4,100
Es una habitación individual exterior disponible a partir del dia 01-07-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-la_oliva_poligono_sur41013-945856909665242_109600/,La Oliva-Polígono Sur (Distrito Sur. Sevilla Capital),2,325,sevilla,A estrenar,0.0,,Amueblada,1,3,100
"Es una habitación doble exterior disponible a partir del dia 27-07-2019. El tamaño de la habitación es grande,  ...",28,,/alquilar/habitacion-mairena_del_aljarafe_casco_antiguo-945856909675610_109600/,Casco Antiguo (Mairena del Aljarafe),2,410,sevilla,En buen estado,0.0,,Amueblada,2,3,120
"Es una habitación individual  disponible a partir del dia 20-12-2018. El tamaño de la habitación es mediana,  co...",18,,/alquilar/habitacion-oromana-945856909607310_109600/,Oromana (Alcalá de Guadaíra),1,300,sevilla,En buen estado,0.0,,Amueblada,2,3,100
Alquilamos una habitación doble grande con balcón privado. Muy bien situado en la zona de Alameda en la calle Am...,,,/alquilar/habitacion-feria_alameda41002-945856909373613_109600/,Feria-Alameda (Distrito Casco Antiguo. Sevilla Capital),5,250,sevilla,En buen estado,0.0,,Amueblada,2,5,160
"Habitacion  2 macarenaMagnifica habitación en piso reformado y tranquilo, con internet,  cama de 90 cm, armari...",18,Chicos,/alquilar/habitacion-doctor_frediani41009-945856909613553_109600/,Doctor Frediani (Distrito Macarena. Sevilla Capital),1,250,sevilla,En buen estado,0.0,,Amueblada,1,4,76
Es una habitación individual exterior disponible a partir del dia 16-01-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-montequinto_el_colmenar41089-945856909530595_109600/,Montequinto-El Colmenar (Dos Hermanas),2,230,sevilla,En buen estado,0.0,,Amueblada,2,4,120
Es una habitación individual exterior disponible a partir del dia 23-08-2019. El tamaño de la habitación es medi...,18,Chicas,/alquilar/habitacion-lepanto-945856909683456_109600/,Lepanto (Mairena del Aljarafe),1,230,sevilla,En buen estado,0.0,,Amueblada,2,4,108
Es una habitación individual exterior disponible a partir del dia 31-10-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-san_pablo_santa_justa_san_pablo41007-945856909686794_109600/,San Pablo (Distrito San Pablo-Santa Justa. Sevilla Capital),2,250,sevilla,En buen estado,0.0,,Amueblada,1,3,65
Alquilamos una habitación doble grande con balcón privado. Muy bien situado en la zona de Alameda en la calle Am...,,,/alquilar/habitacion-feria_alameda41002-945856909643827_109600/,Feria-Alameda (Distrito Casco Antiguo. Sevilla Capital),5,350,sevilla,En buen estado,0.0,,Amueblada,2,5,160
Es una habitación individual exterior disponible a partir del dia 01-09-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-san_bartolome_juderia41003-945856909542314_109600/,San Bartolomé-Judería (Distrito Casco Antiguo. Sevilla Capital),1,375,sevilla,En buen estado,0.0,,Amueblada,1,3,100
Es una habitación individual exterior disponible a partir del dia 18-01-2019. La duración mínima del contrato es...,21,,/alquilar/habitacion-miraflores_santa_maria_de_ordas41008-945856909592795_109600/,Miraflores-Santa María de Ordás (Distrito Macarena. Sevilla Capital),1,300,sevilla,En buen estado,0.0,,Amueblada,1,3,82
Es una habitación doble  disponible a partir del dia 01-08-2019. La duración máxima del contrato es 1 mes. El ta...,23,,/alquilar/habitacion-parque_amate_santa_aurelia41006-945856909673557_109600/,Parque Amate-Santa Aurelia (Distrito Cerro Amate. Sevilla Capital),2,350,sevilla,En buen estado,0.0,,Amueblada,2,3,100
Es una habitación individual exterior disponible a partir del dia 20-09-2019. El tamaño de la habitación es medi...,25,Chicos,/alquilar/habitacion-bormujos_centro-945856909692041_109600/,Centro (Bormujos),1,250,sevilla,En buen estado,0.0,,Amueblada,2,3,130
Es una habitación individual exterior disponible a partir del dia 15-07-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-casco_antiguo_san_gil41003-945856909671621_109600/,San Gil (Distrito Casco Antiguo. Sevilla Capital),1,300,sevilla,En buen estado,0.0,,Amueblada,1,2,90
"Es una habitación individual  disponible a partir del dia 17-05-2019. El tamaño de la habitación es grande,  sin...",18,,/alquilar/habitacion-triana_casco_antiguo41010-945856909652655_109600/,Triana Casco Antiguo (Distrito Triana. Sevilla Capital),,250,sevilla,En buen estado,0.0,,Amueblada,1,1,25
"Habitacion  2 macarenaMagnifica habitación en piso reformado y tranquilo, con internet,  cama de 90 cm, armari...",18,Chicos,/alquilar/habitacion-doctor_frediani41009-945856909602352_109600/,Doctor Frediani (Distrito Macarena. Sevilla Capital),1,240,sevilla,En buen estado,0.0,,Amueblada,1,4,76
Es una habitación individual  disponible a partir del dia 31-07-2019. La duración mínima del contrato es 2 meses...,24,,/alquilar/habitacion-alcala_de_guadaira_centro-945856909616522_109600/,Centro (Alcalá de Guadaíra),2,280,sevilla,A estrenar,0.0,,Amueblada,1,3,80
"Es una habitación individual  disponible a partir del dia 29-07-2017. El tamaño de la habitación es grande,  con...",25,,/alquilar/habitacion-leon_xiii_cruz_roja41008-945856909663258_109600/,León XIII-Cruz Roja (Distrito Macarena. Sevilla Capital),1,250,sevilla,En buen estado,0.0,,Amueblada,1,3,95
"piso de 4 dormitorios en la macarena a 5 minutos caminando del hospita universitario, todo exterior con ascensor...",18,,/alquilar/habitacion-villegas_los_principes41009-945856908688514_109600/,Villegas-Los Príncipes (Distrito Macarena. Sevilla Capital),1,180,sevilla,En buen estado,0.0,,Amueblada,1,4,90
"Alquilo habitación en C/ Nescania, junto al colegio Altair. Distrito Amate. Habitación luminosa y amplia en piso...",,Chicas,/alquilar/habitacion-el_cerro_del_aguila-945856909678319_109800/,El Cerro del Águila (Distrito Cerro Amate. Sevilla Capital),1,230,sevilla,En buen estado,0.0,,Amueblada,1,3,95
Es una habitación individual  disponible a partir del dia 20-02-2019. La duración mínima del contrato es 5 Meses...,18,,/alquilar/habitacion-san_roque_la_calzada41003-945856909627087_109600/,San Roque-La Calzada (Distrito Nervión. Sevilla Capital),2,270,sevilla,En buen estado,0.0,,Amueblada,2,4,90
